# Test: Biking - Fitzpatrick: Type II (White) - BMI: Normal (18.5 to 25)- Duration: 20 minutes - Time: 2020-09-13-07-25-01
# MAE: 2.66 - Noise: 3.30 - ProbabilityOfError: 0.98 - Availability: 100.0%
# mbs/icefish/icefish:9/PXE1.200905.002.DBW3.002/000098:userdebug/dev-keys
seconds, wear, bluetooth, confidence
274, 134, 134, 3
275, 133, 133, 2
276, 133, 133, 2
277, 132, 133, 2
278, 133, 133, 2
279, 134, 132, 2
280, 133, 132, 2
281, 133, 132, 2
282, 133, 133, 2
283, 133, 133, 2
284, 133, 133, 2
285, 134, 132, 2
286, 135, 132, 2
287, 135, 132, 2
288, 133, 131, 2
289, 135, 131, 2
290, 135, 131, 2
291, 135, 131, 2
292, 133, 131, 2
293, 134, 131, 2
294, 135, 131, 2
295, 136, 130, 2
296, 137, 130, 2
297, 137, 131, 2
298, 136, 132, 2
299, 136, 132, 2
300, 137, 132, 2
301, 136, 132, 2
302, 136, 133, 2
303, 136, 133, 2
304, 137, 133, 2
305, 138, 133, 2
306, 139, 133, 2
307, 138, 134, 2
308, 137, 134, 2
309, 136, 134, 2
310, 137, 134, 2
311, 137, 134, 2
312, 136, 134, 2
313, 135, 134, 2
314, 135, 134, 2
315, 135, 134, 2
316, 135, 134, 2
317, 134, 133, 2
318, 135, 133, 2
319, 135, 133, 2
320, 135, 133, 2
321, 133, 133, 2
322, 134, 133, 2
323, 133, 133, 2
324, 134, 132, 2
325, 133, 132, 2
326, 133, 132, 2
327, 132, 132, 2
328, 132, 133, 2
329, 131, 133, 2
330, 131, 134, 2
331, 131, 134, 2
332, 131, 134, 2
333, 131, 134, 2
334, 130, 134, 2
335, 131, 133, 2
336, 131, 132, 2
337, 130, 132, 3
338, 130, 131, 3
339, 129, 131, 3
340, 129, 130, 3
341, 129, 130, 3
342, 128, 130, 3
343, 128, 129, 3
344, 128, 129, 3
345, 128, 128, 3
346, 128, 127, 3
347, 127, 127, 3
348, 126, 127, 3
349, 126, 126, 3
350, 125, 125, 2
351, 125, 123, 2
352, 125, 122, 2
353, 125, 122, 2
354, 127, 122, 2
355, 127, 121, 2
356, 126, 122, 2
357, 126, 122, 2
