# Test: Fast_Running - Fitzpatrick: Type II (White) - BMI: Normal (18.5 to 25)- Duration: 20 minutes - Time: 2020-09-11-09-06-05
# MAE: 1.17 - Noise: 2.10 - ProbabilityOfError: 0.99 - Availability: 100.0%
# mbs/icefish/icefish:9/PXE1.200905.002.DBW3.002/000098:userdebug/dev-keys
seconds, wear, bluetooth, confidence
274, 151, 150, 3
275, 152, 150, 3
276, 152, 150, 3
277, 151, 150, 3
278, 151, 150, 3
279, 152, 150, 3
280, 152, 150, 3
281, 151, 150, 3
282, 151, 150, 3
283, 151, 151, 3
284, 152, 152, 3
285, 153, 152, 3
286, 153, 153, 3
287, 152, 153, 3
288, 152, 153, 3
289, 153, 153, 3
290, 153, 153, 3
291, 153, 154, 3
292, 153, 154, 3
293, 154, 154, 3
294, 154, 154, 3
295, 154, 154, 3
296, 154, 155, 3
297, 154, 155, 3
298, 154, 155, 3
299, 154, 155, 3
300, 154, 155, 3
301, 155, 155, 3
302, 154, 155, 3
303, 155, 155, 3
304, 154, 155, 3
305, 155, 156, 3
306, 155, 156, 3
307, 155, 156, 3
308, 156, 156, 3
309, 155, 156, 3
310, 155, 156, 3
311, 155, 155, 3
312, 155, 156, 3
313, 156, 155, 3
314, 156, 155, 3
315, 155, 155, 3
316, 155, 156, 3
317, 155, 156, 3
318, 155, 156, 3
319, 156, 157, 3
320, 156, 157, 3
321, 156, 157, 3
322, 156, 157, 3
323, 157, 157, 3
324, 157, 157, 3
325, 157, 158, 3
326, 157, 158, 3
327, 157, 157, 3
328, 158, 158, 3
329, 157, 158, 3
330, 157, 158, 3
331, 157, 158, 3
332, 158, 157, 3
333, 157, 158, 3
334, 157, 158, 3
335, 156, 158, 3
336, 156, 158, 3
337, 157, 157, 3
338, 156, 157, 3
339, 157, 157, 3
340, 157, 158, 3
341, 156, 158, 3
342, 156, 157, 3
343, 156, 157, 3
344, 155, 157, 3
345, 156, 157, 3
346, 156, 157, 3
347, 157, 157, 3
348, 157, 157, 3
349, 157, 157, 3
350, 156, 157, 3
351, 156, 157, 3
352, 156, 157, 3
353, 156, 156, 3
354, 156, 156, 3
355, 157, 156, 3
356, 157, 156, 3
357, 157, 156, 3
358, 157, 157, 3
359, 156, 157, 3
360, 155, 157, 3
361, 156, 157, 3
362, 156, 156, 3
363, 156, 156, 3
364, 156, 156, 3
365, 157, 156, 3
366, 156, 156, 3
367, 156, 156, 3
368, 156, 156, 3
369, 156, 156, 3
370, 156, 157, 3
371, 156, 156, 3
372, 156, 156, 3
373, 155, 156, 3
374, 156, 156, 3
375, 156, 157, 3
376, 155, 156, 3
377, 155, 156, 3
378, 155, 156, 3
379, 155, 156, 3
380, 155, 155, 3
381, 156, 156, 3
382, 156, 156, 3
383, 156, 156, 3
384, 156, 156, 3
385, 156, 156, 3
386, 155, 155, 3
387, 154, 155, 3
388, 155, 155, 3
389, 155, 155, 3
390, 154, 156, 3
391, 155, 155, 3
392, 155, 155, 3
393, 155, 155, 3
394, 154, 156, 3
395, 154, 156, 3
396, 155, 156, 3
397, 156, 156, 3
398, 156, 156, 3
399, 156, 156, 3
400, 155, 156, 3
401, 155, 156, 3
402, 155, 156, 3
403, 154, 156, 3
404, 154, 156, 3
405, 155, 155, 3
406, 156, 156, 3
407, 155, 156, 3
408, 155, 156, 3
409, 153, 155, 3
410, 153, 155, 3
411, 153, 156, 3
412, 154, 156, 3
413, 154, 155, 3
414, 154, 155, 3
415, 154, 155, 3
416, 154, 155, 3
