speed,count,start_time,calorie,end_time,distance
1.655208,52,2021-12-03 22:13:00,1.730000,2021-12-03 22:13:59,40.369000
1.388889,30,2021-12-03 22:14:00,1.030000,2021-12-03 22:14:59,21.960000
1.944444,31,2021-12-03 22:15:00,1.110000,2021-12-03 22:15:59,26.430000
1.388889,19,2021-12-03 22:16:00,0.660000,2021-12-03 22:16:59,14.140000
1.222222,36,2021-12-03 22:21:00,1.270000,2021-12-03 22:21:59,26.870000
1.888889,44,2021-12-03 22:22:00,1.520000,2021-12-03 22:22:59,34.900000
1.777778,70,2021-12-03 22:23:00,2.440000,2021-12-03 22:23:59,57.050000
1.229011,45,2021-12-03 22:23:00,2.002640,2021-12-03 22:24:00,41.786369
1.638889,76,2021-12-03 22:25:00,3.180000,2021-12-03 22:25:59,53.770000
0.606528,18,2021-12-03 22:25:00,0.928092,2021-12-03 22:26:00,15.040000
1.312067,53,2021-12-03 22:26:00,1.840000,2021-12-03 22:26:59,39.500000
1.796527,3,2021-12-03 22:26:00,0.077345,2021-12-03 22:27:00,3.314406
0.417416,8,2021-12-03 22:27:00,0.520390,2021-12-03 22:28:00,7.095594
1.555556,3,2021-12-03 22:27:00,0.090000,2021-12-03 22:27:59,2.350000
1.500366,8,2021-12-03 22:36:00,0.270881,2021-12-03 22:37:00,6.400000
1.277778,24,2021-12-03 22:44:00,0.840000,2021-12-03 22:44:59,17.160000
1.717633,82,2021-12-03 23:05:00,2.910000,2021-12-03 23:05:59,64.220000
0.848205,46,2021-12-03 23:05:00,2.047100,2021-12-03 23:06:00,37.980000
1.194444,23,2021-12-03 23:06:00,0.810000,2021-12-03 23:06:59,16.070000
1.094955,19,2021-12-03 23:06:00,0.709077,2021-12-03 23:07:00,14.530000
1.672627,87,2021-12-03 23:07:00,3.240000,2021-12-03 23:07:59,68.982000
1.873475,43,2021-12-03 23:07:00,1.916311,2021-12-03 23:08:00,46.325161
0.961738,58,2021-12-03 23:08:00,2.058808,2021-12-03 23:09:00,40.174839
1.685331,67,2021-12-03 23:08:00,2.180000,2021-12-03 23:08:59,53.810000
1.472222,18,2021-12-03 23:12:00,0.610000,2021-12-03 23:12:59,13.720000
1.804074,20,2021-12-03 23:15:00,0.580000,2021-12-03 23:15:59,15.519000
0.369200,8,2021-12-03 23:18:00,0.526275,2021-12-03 23:19:00,6.641649
1.555556,33,2021-12-03 23:18:00,1.070000,2021-12-03 23:18:59,25.430000
0.742582,26,2021-12-03 23:19:00,1.120398,2021-12-03 23:20:00,19.628351
1.305556,23,2021-12-03 23:19:00,0.770000,2021-12-03 23:19:59,17.160000
1.527778,16,2021-12-03 23:21:00,0.560000,2021-12-03 23:21:59,12.940000
1.472222,22,2021-12-03 23:25:00,0.750000,2021-12-03 23:25:59,16.660000
1.333333,19,2021-12-03 23:28:00,0.670000,2021-12-03 23:28:59,13.570000
1.138889,16,2021-12-03 23:29:00,0.570000,2021-12-03 23:29:59,11.460000
0.619355,11,2021-12-03 23:34:00,0.390874,2021-12-03 23:35:00,6.600000
1.472222,25,2021-12-03 23:36:00,0.870000,2021-12-03 23:36:59,18.100000
1.416667,71,2021-12-03 23:42:00,2.370000,2021-12-03 23:42:59,53.480000
1.039438,38,2021-12-03 23:42:00,1.371242,2021-12-03 23:43:00,27.740000
1.500000,37,2021-12-03 23:43:00,1.250000,2021-12-03 23:43:59,27.750000
0.731429,11,2021-12-03 23:43:00,0.384568,2021-12-03 23:44:00,6.720000
1.501909,9,2021-12-03 23:45:00,0.406622,2021-12-03 23:46:00,9.340000
1.444444,64,2021-12-03 23:45:00,2.190000,2021-12-03 23:45:59,47.830000
0.301493,13,2021-12-03 23:46:00,0.833949,2021-12-03 23:47:00,8.960000
1.645730,30,2021-12-03 23:46:00,1.010000,2021-12-03 23:46:59,23.490000
1.361111,16,2021-12-03 23:48:00,0.560000,2021-12-03 23:48:59,11.850000
0.670603,3,2021-12-03 23:48:00,0.122259,2021-12-03 23:49:00,2.180075
0.938609,87,2021-12-03 23:49:00,3.116177,2021-12-03 23:50:00,59.491978
1.328929,103,2021-12-03 23:49:00,3.380000,2021-12-03 23:49:59,77.377000
1.406971,32,2021-12-03 23:50:00,1.130000,2021-12-03 23:50:59,24.350000
1.394957,33,2021-12-03 23:50:00,1.157300,2021-12-03 23:51:00,25.297949
0.582071,19,2021-12-03 23:51:00,0.984767,2021-12-03 23:52:00,15.450000
1.250000,20,2021-12-03 23:51:00,0.700000,2021-12-03 23:51:59,14.700000
0.844851,8,2021-12-03 23:53:00,0.324912,2021-12-03 23:54:00,6.640000
