# Test: Daily_Activity - Fitzpatrick: Type II (White) - BMI: Normal (18.5 to 25)- Duration: 5 minutes - Time: 2020-09-12-07-28-51
# MAE: 1.87 - Noise: 2.73 - ProbabilityOfError: 1.00 - Availability: 100.0%
# mbs/icefish/icefish:9/PXE1.200905.002.DBW3.002/000098:userdebug/dev-keys
seconds, wear, bluetooth, confidence
274, 68, 70, 2
275, 69, 71, 2
276, 70, 71, 2
277, 69, 72, 2
278, 69, 73, 2
279, 69, 73, 2
280, 70, 73, 2
281, 71, 73, 2
282, 71, 72, 2
283, 70, 72, 2
284, 71, 71, 2
285, 72, 70, 2
286, 71, 70, 2
287, 70, 70, 2
288, 69, 70, 3
289, 70, 70, 3
290, 69, 70, 2
291, 69, 70, 2
292, 69, 70, 2
293, 69, 70, 2
294, 68, 69, 2
295, 68, 69, 2
296, 67, 68, 2
297, 68, 68, 3
298, 69, 68, 3
299, 69, 68, 3
300, 69, 69, 3
