47282403166354, 3, 2.5648315, 9.440815, -1.0738705, 
47282423063802, 3, 2.552854, 9.39051, -1.076266, 
47282442839166, 3, 2.5265036, 9.3426, -1.105012, 
47282462797656, 3, 2.5648315, 9.419255, -1.09543, 
47282482573072, 3, 2.6031594, 9.483934, -1.0786614, 
47282502562083, 3, 2.619928, 9.471956, -1.0930345, 
47282522337500, 3, 2.5073395, 9.3713455, -1.04752, 
47282542265468, 3, 2.720539, 9.285108, -1.0259604, 
47282562162916, 3, 2.548063, 9.395301, -1.1601084, 
47282581938281, 3, 2.4881754, 9.483934, -0.9876325, 
47282601866302, 3, 2.6127415, 9.443211, -1.090639, 
47282621763750, 3, 2.4785936, 9.364159, -1.0930345, 
47282641691718, 3, 2.615137, 9.335413, -1.1169895, 
47282661467135, 3, 2.5025485, 9.426442, -1.071475, 
47282681364583, 3, 2.653465, 9.495912, -1.0547065, 
47282701231510, 3, 2.567227, 9.483934, -0.9876325, 
47282721006927, 3, 2.4977574, 9.421651, -1.1361535, 
47282740934895, 3, 2.562436, 9.313853, -1.1601084, 
47282760862864, 3, 2.610346, 9.344995, -1.1169895, 
47282780760312, 3, 2.576809, 9.503098, -1.1169895, 
47282800535729, 3, 2.624719, 9.507889, -1.1457355, 
47282820463697, 3, 2.639092, 9.335413, -1.186459, 
47282840361145, 3, 2.418706, 9.218034, -1.0451245, 
47282860289114, 3, 2.562436, 9.400091, -0.9517, 
47282880003541, 3, 2.62951, 9.5821495, -1.076266, 
47282899962031, 3, 2.519317, 9.53424, -1.1265715, 
47282919737447, 3, 2.5839956, 9.36895, -1.004401, 
47282939634895, 3, 2.5839956, 9.294689, -1.119385, 
47282959501822, 3, 2.524108, 9.349786, -1.1074075, 
47282979338229, 3, 2.648674, 9.488725, -1.0307515, 
47282999113645, 3, 2.5025485, 9.553404, -1.013983, 
47283019041614, 3, 2.5504584, 9.385718, -1.0882435, 
47283038969583, 3, 2.519317, 9.289899, -1.105012, 
47283058745000, 3, 2.548063, 9.440815, -1.0786614, 
47283078672968, 3, 2.5312946, 9.644432, -1.076266, 
47283098600937, 3, 2.595973, 9.495912, -1.085848, 
47283118376354, 3, 2.5696225, 9.213243, -1.0930345, 
47283138304322, 3, 2.557645, 9.232407, -1.1313626, 
47283158201770, 3, 2.5935774, 9.503098, -1.085848, 
47283178068697, 3, 2.600764, 9.574963, -1.0978255, 
47283197844114, 3, 2.552854, 9.479143, -1.0834525, 
47283217772083, 3, 2.5408764, 9.323436, -1.076266, 
47283237700052, 3, 2.586391, 9.289899, -1.0978255, 
