2946784565904, 3, -0.1852025, 1.339234, 9.449561, 
2946804524394, 3, -0.0845915, 1.6099255, 9.420815, 
2946824116685, 3, -0.288209, 1.4518225, 9.315413, 
2946844410852, 3, -0.6643025, 1.267369, 9.46633, 
2946864003144, 3, -0.3241415, 1.540456, 9.090236, 
2946884236269, 3, -0.3576785, 1.468591, 9.291458, 
2946903828560, 3, -0.355283, 1.4278675, 9.542986, 
2946924092258, 3, -0.3385145, 1.3080925, 9.794513, 
2946943684550, 3, -0.307373, 1.3368385, 9.624433, 
2946963948196, 3, -0.2426945, 1.435054, 10.062809, 
2946983540487, 3, -0.173225, 1.430263, 10.247263, 
2947003804185, 3, 0.28192, 1.4901505, 9.219593, 
2947023396425, 3, 0.176518, 1.3272564, 9.356136, 
2947043385435, 3, 0.190891, 1.1787355, 10.201748, 
2947063374498, 3, 0.468769, 1.1643625, 10.482021, 
2947082966737, 3, 0.387322, 0.8433655, 10.024481, 
2947103413560, 3, 0.147772, 1.12843, 9.737021, 
2947123005800, 3, -0.1085465, 2.009974, 9.542986, 
2947143238977, 3, 0.0160195, 2.388463, 9.166892, 
2947162831269, 3, 0.0303925, 1.866244, 9.044722, 
2947183064394, 3, -0.0175175, 0.864925, 9.602873, 
2947202656685, 3, -0.10136, 0.8625295, 10.048436, 
2947222615175, 3, -0.192389, 1.832707, 10.01969, 
2947242573717, 3, -0.206762, 2.163286, 10.35506, 
2947262165956, 3, -0.0654275, 1.478173, 9.715462, 
2947282368612, 3, -0.019913, 2.081839, 9.413629, 
2947301960904, 3, 0.119026, 1.722514, 9.428001, 
2947322346633, 3, 0.1549585, 1.976437, 9.291458, 
2947341938925, 3, 0.0399745, 2.316598, 9.066281, 
2947362233092, 3, -0.048659, 2.048302, 8.910574, 
2947381695019, 3, -0.182807, 1.8303115, 8.958484, 
2947401653508, 3, -0.1756205, 1.890199, 8.757261, 
2947421612050, 3, -0.1899935, 1.885408, 8.879432, 
2947441753612, 3, 0.195682, 1.056565, 9.123773, 
2947461345904, 3, 0.344203, 0.3978025, 9.509448, 
2947481640123, 3, 0.5765665, 0.3546835, 9.737021, 
2947501232414, 3, 0.9933835, 0.884089, 9.698693, 
2947521160383, 3, 1.120345, 1.5668066, 9.756185, 
2947541057831, 3, 1.1706505, 0.8769025, 9.880751, 
2947560650123, 3, 1.4820656, -0.198677, 9.619641, 
2947580913769, 3, 1.647355, 0.189394, 9.63641, 
