51876927899773, 3, -1.0954925, -2.8409135, 12.740978, 
51876948590710, 3, -0.5924375, -3.0804634, 12.470286, 
51876968274513, 3, -0.7984505, -3.4493704, 13.081139, 
51876987805763, 3, -0.182807, -3.66257, 12.386444, 
51877007520138, 3, 0.406486, -3.2385664, 10.618565, 
51877027936388, 3, 0.5574025, -2.522312, 9.547776, 
51877047727846, 3, 0.401695, -2.373791, 9.265107, 
51877067838888, 3, 0.3322255, -2.3953505, 8.920156, 
51877087553263, 3, 0.315457, -1.9929065, 8.400332, 
51877107572794, 3, 0.3322255, -1.635977, 8.136827, 
51877127561804, 3, 0.181309, -1.463501, 7.988306, 
51877147276179, 3, 0.023206, -1.31498, 7.691264, 
51877167265190, 3, -0.0079355, -0.8909765, 7.269656, 
51877186979513, 3, -0.029495, -0.256169, 7.068434, 
51877207060085, 3, -0.0223085, 0.2684455, 6.7929516, 
51877226774460, 3, -0.024704, 0.7187995, 6.531842, 
51877247007638, 3, 0.1022575, 0.7331725, 6.4671636, 
51877266721960, 3, 0.4903285, 0.2876095, 6.6635947, 
51877286833054, 3, 0.6484315, 0.491227, 7.3966174, 
51877306547429, 3, 0.6915505, 1.219459, 8.07694, 
51877326688992, 3, 0.6292675, 1.358398, 8.263788, 
51877346403367, 3, 0.95266, 1.1212435, 8.148805, 
51877366544981, 3, 1.158673, 1.185922, 8.472197, 
51877386259304, 3, 1.1514865, 1.248205, 9.15731, 
51877406248315, 3, 0.880795, 1.161967, 9.998131, 
51877426206856, 3, 0.813721, 0.773896, 10.302359, 
51877445921179, 3, 0.655618, 0.6996355, 10.503581, 
51877465940710, 3, 0.650827, 0.8337835, 10.4149475, 
51877485655085, 3, 0.545425, 1.0110505, 10.455671, 
51877505735658, 3, 0.411277, 1.813543, 10.860511, 
51877525449981, 3, -0.178016, 2.043511, 11.497713, 
51877545591596, 3, -0.5972285, 1.425472, 11.907344, 
51877565305971, 3, -1.184126, 0.3930115, 12.122939, 
51877585539096, 3, -1.323065, -0.6178895, 11.732472, 
51877605253471, 3, -1.2152675, -0.1292075, 11.128806, 
51877625364565, 3, -1.323065, 0.6421435, 10.920398, 
51877645078888, 3, -1.548242, 0.711613, 10.522745, 
51877665189981, 3, -1.8476795, 0.198976, 10.120301, 
51877684904356, 3, -2.0728564, -0.414272, 10.103533, 
51877704832325, 3, -1.821329, -0.237005, 9.531008, 
51877724760294, 3, -1.3110875, 0.227722, 8.258998, 
51877744474669, 3, -0.618788, 0.515182, 6.915122, 
51877764555242, 3, 0.166936, 0.4696675, 6.4288354, 
51877784269565, 3, 0.4807465, 0.208558, 7.058852, 
51877804533263, 3, 0.166936, 0.0145225, 7.7415695, 
51877824247585, 3, -0.2714405, -0.16514, 7.8948817, 
51877844206075, 3, -0.4918265, 1.495E-4, 7.7990613, 
51877863920450, 3, -0.6020195, 0.428944, 7.86374, 
51877884062065, 3, -0.6451385, 0.395407, 8.275766, 
